Number_of_bodies:3
Number_of_steps:10000
step timestep(s) energy angular_momentum_magnitude L_x L_y L_z body0_radius body0.x body0.y body0.z body1_radius body1.x body1.y body1.z body2_radius body2.x body2.y body2.z
3927 392.7 1.07928 4.46865e-15 0 0 -4.46865e-15 1.58226 -1.46506 -0.597618 0 1.186 0.56236 1.0442 0 1.00712 0.9027 -0.446578 0
3928 392.8 1.20218 4.4964e-15 0 0 -4.4964e-15 1.53735 -1.42115 -0.586338 0 1.15841 0.555166 1.01672 0 0.967033 0.865982 -0.430381 0
3929 392.9 1.33479 4.6213e-15 0 0 -4.6213e-15 1.4892 -1.37415 -0.573958 0 1.12616 0.547691 0.984005 0 0.922588 0.826457 -0.410047 0
3930 393 1.4787 4.57967e-15 0 0 -4.57967e-15 1.43757 -1.32384 -0.560399 0 1.08893 0.539867 0.945682 0 0.873533 0.783975 -0.385283 0
3931 393.1 1.636 4.71845e-15 0 0 -4.71845e-15 1.3822 -1.26997 -0.545565 0 1.04638 0.531605 0.901287 0 0.819586 0.738365 -0.355722 0
3932 393.2 1.80908 4.7462e-15 0 0 -4.7462e-15 1.32275 -1.21221 -0.529332 0 0.998113 0.522787 0.850249 0 0.760458 0.689427 -0.320916 0
3933 393.3 2.00013 4.77396e-15 0 0 -4.77396e-15 1.25881 -1.15018 -0.511543 0 0.943672 0.513245 0.791894 0 0.695906 0.636937 -0.28035 0
3934 393.4 2.20975 4.71845e-15 0 0 -4.71845e-15 1.18987 -1.08339 -0.491992 0 0.882647 0.50272 0.725491 0 0.625857 0.580668 -0.2335 0
3935 393.5 2.43476 4.7462e-15 0 0 -4.7462e-15 1.11527 -1.01121 -0.470399 0 0.814822 0.490808 0.650417 0 0.550661 0.520405 -0.180018 0
3936 393.6 2.66749 4.82947e-15 0 0 -4.82947e-15 1.03417 -0.932875 -0.446382 0 0.740475 0.476897 0.566456 0 0.471522 0.455977 -0.120074 0
3937 393.7 2.89954 4.77396e-15 0 0 -4.77396e-15 0.945477 -0.847366 -0.4194 0 0.660654 0.46014 0.474062 0 0.391065 0.387226 -0.0546614 0
3938 393.8 3.1265 4.82947e-15 0 0 -4.82947e-15 0.847779 -0.753426 -0.388689 0 0.577238 0.43947 0.374259 0 0.314288 0.313956 0.0144301 0
3939 393.9 3.34707 4.66294e-15 0 0 -4.66294e-15 0.739374 -0.649561 -0.353192 0 0.493002 0.413583 0.268329 0 0.250774 0.235978 0.084863 0
3940 394 3.55545 4.7462e-15 0 0 -4.7462e-15 0.61853 -0.534304 -0.311608 0 0.41223 0.380902 0.157631 0 0.21735 0.153402 0.153977 0
3941 394.1 3.73116 4.69069e-15 0 0 -4.69069e-15 0.48438 -0.406885 -0.262808 0 0.342554 0.339753 0.0437205 0 0.229142 0.0671324 0.219088 0
3942 394.2 3.83971 4.63518e-15 0 0 -4.63518e-15 0.338706 -0.268329 -0.206691 0 0.297892 0.28927 -0.0711502 0 0.278629 -0.0209412 0.277841 0
3943 394.3 3.85436 4.60743e-15 0 0 -4.60743e-15 0.188987 -0.121852 -0.144458 0 0.294643 0.230223 -0.183881 0 0.345761 -0.108371 0.328339 0
3944 394.4 3.76968 4.60743e-15 0 0 -4.60743e-15 0.0828902 0.028277 -0.0779179 0 0.334406 0.164359 -0.291227 0 0.416385 -0.192636 0.369145 0
3945 394.5 3.5932 4.60743e-15 0 0 -4.60743e-15 0.177806 0.177574 -0.00907348 0 0.401482 0.0938471 -0.390359 0 0.482924 -0.271421 0.399433 0
3946 394.6 3.33947 4.7462e-15 0 0 -4.7462e-15 0.327193 0.321654 0.0599513 0 0.479555 0.0211206 -0.47909 0 0.541453 -0.342774 0.419138 0
3947 394.7 3.03787 4.69069e-15 0 0 -4.69069e-15 0.474042 0.456706 0.127027 0 0.558299 -0.0513713 -0.55593 0 0.59013 -0.405335 0.428903 0
3948 394.8 2.73628 4.71845e-15 0 0 -4.71845e-15 0.611092 0.580577 0.190692 0 0.632338 -0.121866 -0.620484 0 0.628599 -0.458711 0.429792 0
3949 394.9 2.47584 4.71845e-15 0 0 -4.71845e-15 0.73737 0.693417 0.250774 0 0.699926 -0.189954 -0.673657 0 0.657499 -0.503463 0.422883 0
3950 395 2.27118 4.77396e-15 0 0 -4.77396e-15 0.853923 0.796553 0.307714 0 0.761055 -0.255983 -0.716713 0 0.677861 -0.54057 0.408998 0
3951 395.1 2.1205 4.82947e-15 0 0 -4.82947e-15 0.962084 0.891399 0.361959 0 0.816136 -0.320376 -0.750625 0 0.690745 -0.571023 0.388665 0
3952 395.2 2.01683 4.94049e-15 0 0 -4.94049e-15 1.063 0.979137 0.413847 0 0.865592 -0.383449 -0.776026 0 0.69715 -0.595688 0.362178 0
3953 395.3 1.95185 4.88498e-15 0 0 -4.88498e-15 1.1576 1.06071 0.463626 0 0.909767 -0.445402 -0.79328 0 0.698048 -0.615304 0.329655 0
3954 395.4 1.91804 4.88498e-15 0 0 -4.88498e-15 1.24661 1.13685 0.511477 0 0.948929 -0.506335 -0.802553 0 0.694456 -0.630511 0.291076 0
3955 395.5 1.90973 4.71845e-15 0 0 -4.71845e-15 1.33059 1.20815 0.557542 0 0.983282 -0.566259 -0.803862 0 0.687531 -0.641892 0.24632 0
3956 395.6 1.92274 4.66294e-15 0 0 -4.66294e-15 1.41004 1.27511 0.601929 0 1.01299 -0.625095 -0.797126 0 0.678688 -0.650011 0.195197 0
3957 395.7 1.95323 4.66294e-15 0 0 -4.66294e-15 1.48533 1.33811 0.644724 0 1.03823 -0.682667 -0.782234 0 0.669716 -0.655447 0.13751 0
3958 395.8 1.99627 4.77396e-15 0 0 -4.77396e-15 1.55681 1.39751 0.686 0 1.05923 -0.738693 -0.759146 0 0.66287 -0.658822 0.0731455 0
3959 395.9 2.04497 4.82947e-15 0 0 -4.82947e-15 1.62474 1.4536 0.725818 0 1.07635 -0.792786 -0.728031 0 0.660819 -0.660815 0.00221317 0
3960 396 2.09102 4.82947e-15 0 0 -4.82947e-15 1.68937 1.50663 0.764233 0 1.09015 -0.844486 -0.689399 0 0.666359 -0.662143 -0.0748333 0
3961 396.1 2.12639 4.88498e-15 0 0 -4.88498e-15 1.75094 1.55683 0.801294 0 1.10133 -0.893312 -0.644137 0 0.681874 -0.663516 -0.157158 0
3962 396.2 2.14494 4.94049e-15 0 0 -4.94049e-15 1.80963 1.6044 0.837053 0 1.11064 -0.938803 -0.593436 0 0.708776 -0.665593 -0.243617 0
3963 396.3 2.14272 4.82947e-15 0 0 -4.82947e-15 1.86561 1.64952 0.871557 0 1.11877 -0.98055 -0.538674 0 0.747212 -0.668966 -0.332883 0
3964 396.4 2.11751 4.82947e-15 0 0 -4.82947e-15 1.91906 1.69235 0.904857 0 1.12623 -1.0182 -0.481327 0 0.796152 -0.674152 -0.42353 0
3965 396.5 2.0683 4.77396e-15 0 0 -4.77396e-15 1.97013 1.73304 0.937003 0 1.13331 -1.05145 -0.422912 0 0.853732 -0.681594 -0.51409 0
3966 396.6 1.9951 4.71845e-15 0 0 -4.71845e-15 2.01893 1.77172 0.968043 0 1.14006 -1.08007 -0.364951 0 0.917659 -0.691649 -0.603092 0
3967 396.7 1.89907 4.94049e-15 0 0 -4.94049e-15 2.0656 1.80849 0.998026 0 1.14632 -1.10391 -0.308933 0 0.98554 -0.704584 -0.689093 0
3968 396.8 1.78296 5.10703e-15 0 0 -5.10703e-15 2.11024 1.84347 1.027 0 1.15178 -1.12291 -0.256263 0 1.0551 -0.720552 -0.770738 0
3969 396.9 1.65157 4.88498e-15 0 0 -4.88498e-15 2.15294 1.87673 1.05501 0 1.15606 -1.13717 -0.208169 0 1.12432 -0.739562 -0.846841 0
3970 397 1.51148 4.71845e-15 0 0 -4.71845e-15 2.1938 1.90835 1.08209 0 1.15879 -1.1469 -0.165589 0 1.19155 -0.761457 -0.916506 0
3971 397.1 1.36961 4.77396e-15 0 0 -4.77396e-15 2.23288 1.93841 1.10829 0 1.15968 -1.15248 -0.129098 0 1.2556 -0.785935 -0.979197 0
3972 397.2 1.23169 4.71845e-15 0 0 -4.71845e-15 2.27026 1.96696 1.13364 0 1.15858 -1.15435 -0.0989309 0 1.31566 -0.812612 -1.03471 0
3973 397.3 1.10189 4.85723e-15 0 0 -4.85723e-15 2.30599 1.99404 1.15817 0 1.1554 -1.15296 -0.0750923 0 1.37131 -0.841084 -1.08308 0
3974 397.4 0.984126 4.85723e-15 0 0 -4.85723e-15 2.34012 2.01972 1.1819 0 1.15018 -1.14874 -0.0574683 0 1.42231 -0.870977 -1.12444 0
3975 397.5 0.885014 4.7462e-15 0 0 -4.7462e-15 2.3727 2.04401 1.20487 0 1.14297 -1.14205 -0.0459105 0 1.46858 -0.90196 -1.15896 0
3976 397.6 0.817223 4.56232e-15 0 0 -4.56232e-15 2.40376 2.06697 1.22708 0 1.13394 -1.13322 -0.0402832 0 1.51009 -0.933743 -1.1868 0
3977 397.7 0.788205 4.52416e-15 0 0 -4.52416e-15 2.43335 2.08861 1.24856 0 1.12327 -1.12254 -0.0404877 0 1.54684 -0.966069 -1.20807 0
3978 397.8 0.787381 4.4964e-15 0 0 -4.4964e-15 2.46149 2.10897 1.26932 0 1.11124 -1.11027 -0.0464738 0 1.57885 -0.998705 -1.22285 0
3979 397.9 0.804665 4.60743e-15 0 0 -4.60743e-15 2.48821 2.12808 1.28937 0 1.0982 -1.09665 -0.0582445 0 1.60609 -1.03143 -1.23113 0
3980 398 0.836761 4.60743e-15 0 0 -4.60743e-15 2.51354 2.14595 1.30873 0 1.08459 -1.08194 -0.0758577 0 1.62853 -1.06401 -1.23287 0
3981 398.1 0.883128 4.63518e-15 0 0 -4.63518e-15 2.53749 2.16261 1.3274 0 1.07101 -1.06638 -0.0994255 0 1.6461 -1.09623 -1.22797 0
3982 398.2 0.943565 4.57967e-15 0 0 -4.57967e-15 2.56009 2.17808 1.34538 0 1.05817 -1.05026 -0.12911 0 1.6587 -1.12782 -1.21627 0
3983 398.3 1.01728 4.77396e-15 0 0 -4.77396e-15 2.58136 2.19237 1.36268 0 1.047 -1.0339 -0.16511 0 1.66621 -1.15848 -1.19757 0
3984 398.4 1.10251 4.7462e-15 0 0 -4.7462e-15 2.6013 2.20551 1.37931 0 1.03861 -1.01765 -0.207634 0 1.66848 -1.18786 -1.17167 0
3985 398.5 1.19625 4.94049e-15 0 0 -4.94049e-15 2.61994 2.21751 1.39526 0 1.03434 -1.00195 -0.256847 0 1.66541 -1.21556 -1.13841 0
3986 398.6 1.29376 4.77396e-15 0 0 -4.77396e-15 2.63729 2.22839 1.41053 0 1.03564 -0.987276 -0.312776 0 1.65693 -1.24111 -1.09776 0
3987 398.7 1.38855 4.96825e-15 0 0 -4.96825e-15 2.65337 2.23816 1.42513 0 1.04391 -0.974158 -0.375196 0 1.64319 -1.264 -1.04994 0
3988 398.8 1.47334 4.77396e-15 0 0 -4.77396e-15 2.66819 2.24685 1.43906 0 1.06031 -0.963092 -0.443528 0 1.62454 -1.28376 -0.995533 0
3989 398.9 1.54157 4.88498e-15 0 0 -4.88498e-15 2.68176 2.25447 1.45231 0 1.08545 -0.954506 -0.516836 0 1.60157 -1.29996 -0.935477 0
3990 399 1.58859 5.07927e-15 0 0 -5.07927e-15 2.6941 2.26103 1.46489 0 1.11929 -0.94873 -0.59391 0 1.57504 -1.3123 -0.870982 0
3991 399.1 1.61172 5.16254e-15 0 0 -5.16254e-15 2.70522 2.26655 1.4768 0 1.16118 -0.945994 -0.673371 0 1.54576 -1.32056 -0.80343 0
3992 399.2 1.6097 5.16254e-15 0 0 -5.16254e-15 2.71513 2.27105 1.48804 0 1.20992 -0.946441 -0.753758 0 1.51452 -1.32461 -0.734282 0
3993 399.3 1.58235 5.10703e-15 0 0 -5.10703e-15 2.72386 2.27455 1.49861 0 1.26396 -0.950131 -0.833579 0 1.48201 -1.32442 -0.665035 0
3994 399.4 1.5304 5.19029e-15 0 0 -5.19029e-15 2.7314 2.27704 1.50852 0 1.32155 -0.957043 -0.911348 0 1.4488 -1.32 -0.597177 0
3995 399.5 1.45571 5.41234e-15 0 0 -5.41234e-15 2.73778 2.27855 1.51778 0 1.38083 -0.967072 -0.985627 0 1.41533 -1.31148 -0.532151 0
3996 399.6 1.36172 5.16254e-15 0 0 -5.16254e-15 2.74299 2.27908 1.52638 0 1.44001 -0.980016 -1.05508 0 1.38191 -1.29906 -0.471294 0
3997 399.7 1.25388 5.10703e-15 0 0 -5.10703e-15 2.74706 2.27863 1.53433 0 1.49746 -0.995568 -1.11858 0 1.34874 -1.28306 -0.415747 0
3998 399.8 1.13922 5.16254e-15 0 0 -5.16254e-15 2.74997 2.27722 1.54163 0 1.55181 -1.01332 -1.17529 0 1.31592 -1.2639 -0.366347 0
3999 399.9 1.02499 5.27356e-15 0 0 -5.27356e-15 2.75174 2.27483 1.54829 0 1.60206 -1.03278 -1.22473 0 1.28351 -1.24205 -0.323568 0
4000 400 0.917246 5.27356e-15 0 0 -5.27356e-15 2.75237 2.27148 1.55432 0 1.64757 -1.05348 -1.26676 0 1.25149 -1.21801 -0.287558 0
4001 400.1 0.820233 5.35683e-15 0 0 -5.35683e-15 2.75185 2.26716 1.5597 0 1.68798 -1.07495 -1.30145 0 1.21987 -1.19222 -0.258246 0
4002 400.2 0.736872 5.30131e-15 0 0 -5.30131e-15 2.75019 2.26187 1.56444 0 1.72312 -1.09679 -1.32899 0 1.18864 -1.16508 -0.235451 0
4003 400.3 0.669592 5.32907e-15 0 0 -5.32907e-15 2.74737 2.25561 1.56853 0 1.75293 -1.11866 -1.34957 0 1.15784 -1.13694 -0.218964 0
4004 400.4 0.621139 5.32907e-15 0 0 -5.32907e-15 2.7434 2.24836 1.57199 0 1.77737 -1.14026 -1.3634 0 1.12756 -1.1081 -0.208591 0
4005 400.5 0.595052 5.2458e-15 0 0 -5.2458e-15 2.73827 2.24012 1.57479 0 1.79644 -1.1613 -1.37061 0 1.09797 -1.07882 -0.204178 0
4006 400.6 0.595118 5.2458e-15 0 0 -5.2458e-15 2.73196 2.23089 1.57694 0 1.81012 -1.18154 -1.37132 0 1.06931 -1.04935 -0.205617 0
4007 400.7 0.623063 5.19029e-15 0 0 -5.19029e-15 2.72447 2.22066 1.57842 0 1.81837 -1.2007 -1.36557 0 1.04192 -1.01995 -0.212851 0
4008 400.8 0.676526 5.10703e-15 0 0 -5.10703e-15 2.71578 2.20941 1.57923 0 1.8211 -1.21854 -1.35335 0 1.01629 -0.990876 -0.225873 0
4009 400.9 0.750543 5.05151e-15 0 0 -5.05151e-15 2.70589 2.19715 1.57935 0 1.81819 -1.23474 -1.33463 0 0.993033 -0.962406 -0.244723 0
4010 401 0.840371 5.13478e-15 0 0 -5.13478e-15 2.69477 2.18386 1.57878 0 1.8095 -1.24901 -1.3093 0 0.97292 -0.934855 -0.269479 0
4011 401.1 0.94247 5.05151e-15 0 0 -5.05151e-15 2.68243 2.16954 1.5775 0 1.79483 -1.26096 -1.27726 0 0.956906 -0.908582 -0.300244 0
4012 401.2 1.05402 5.07927e-15 0 0 -5.07927e-15 2.66883 2.15417 1.57551 0 1.77396 -1.27017 -1.23839 0 0.946098 -0.883999 -0.337115 0
4013 401.3 1.17198 5.02376e-15 0 0 -5.02376e-15 2.65398 2.13776 1.57277 0 1.74672 -1.27619 -1.19264 0 0.941701 -0.86157 -0.38013 0
4014 401.4 1.29222 5.21805e-15 0 0 -5.21805e-15 2.63785 2.12028 1.56928 0 1.713 -1.27849 -1.14009 0 0.944888 -0.841789 -0.429191 0
4015 401.5 1.40918 5.10703e-15 0 0 -5.10703e-15 2.62043 2.10175 1.56503 0 1.67286 -1.27661 -1.08107 0 0.956591 -0.825135 -0.483962 0
4016 401.6 1.51641 5.21805e-15 0 0 -5.21805e-15 2.60171 2.08214 1.55999 0 1.62663 -1.27014 -1.0162 0 0.97727 -0.812003 -0.54379 0
4017 401.7 1.60793 5.16254e-15 0 0 -5.16254e-15 2.58167 2.06146 1.55415 0 1.57493 -1.25882 -0.94645 0 1.00675 -0.802645 -0.607702 0
4018 401.8 1.6793 5.10703e-15 0 0 -5.10703e-15 2.5603 2.0397 1.5475 0 1.51858 -1.24255 -0.873019 0 1.04421 -0.797155 -0.674478 0
4019 401.9 1.7278 5.10703e-15 0 0 -5.10703e-15 2.53758 2.01685 1.54001 0 1.45855 -1.22137 -0.79726 0 1.08833 -0.795483 -0.742751 0
4020 402 1.75212 5.02376e-15 0 0 -5.02376e-15 2.5135 1.9929 1.53168 0 1.39582 -1.19544 -0.72059 0 1.13746 -0.797464 -0.811088 0
4021 402.1 1.75197 4.94049e-15 0 0 -4.94049e-15 2.48804 1.96784 1.52248 0 1.33136 -1.165 -0.644444 0 1.18975 -0.802839 -0.878037 0
4022 402.2 1.72793 5.10703e-15 0 0 -5.10703e-15 2.46117 1.94164 1.51241 0 1.26607 -1.13038 -0.570234 0 1.24332 -0.811263 -0.942171 0
4023 402.3 1.68158 5.10703e-15 0 0 -5.10703e-15 2.43287 1.9143 1.50143 0 1.20073 -1.09199 -0.499312 0 1.29632 -0.822306 -1.00212 0
4024 402.4 1.61587 5.27356e-15 0 0 -5.27356e-15 2.40311 1.88578 1.48955 0 1.13603 -1.05032 -0.432908 0 1.34703 -0.835465 -1.05664 0
4025 402.5 1.53542 5.21805e-15 0 0 -5.21805e-15 2.37185 1.85606 1.47672 0 1.0725 -1.0059 -0.372054 0 1.39394 -0.850164 -1.10467 0
4026 402.6 1.44627 5.21805e-15 0 0 -5.21805e-15 2.33905 1.8251 1.46294 0 1.01049 -0.959317 -0.317488 0 1.43584 -0.865781 -1.14545 0
4027 402.7 1.35486 5.19029e-15 0 0 -5.19029e-15 2.30467 1.79285 1.44817 0 0.950205 -0.911157 -0.269595 0 1.47188 -0.881696 -1.17857 0
4028 402.8 1.26687 5.13478e-15 0 0 -5.13478e-15 2.26865 1.75928 1.43237 0 0.891699 -0.86194 -0.228444 0 1.50155 -0.89734 -1.20393 0
4029 402.9 1.18718 5.10703e-15 0 0 -5.10703e-15 2.23092 1.72432 1.41552 0 0.834927 -0.812105 -0.193881 0 1.52465 -0.912217 -1.22164 0
4030 403 1.12176 5.16254e-15 0 0 -5.16254e-15 2.19141 1.68792 1.39757 0 0.779801 -0.762007 -0.165634 0 1.54109 -0.925913 -1.23193 0
4031 403.1 1.08254 5.10703e-15 0 0 -5.10703e-15 2.15004 1.65001 1.37846 0 0.726231 -0.711934 -0.143393 0 1.55093 -0.938075 -1.23507 0
4032 403.2 1.08603 5.10703e-15 0 0 -5.10703e-15 2.10673 1.61051 1.35814 0 0.674163 -0.66212 -0.126856 0 1.5542 -0.948394 -1.23129 0
4033 403.3 1.12756 5.16254e-15 0 0 -5.16254e-15 2.06137 1.56935 1.33655 0 0.623607 -0.612771 -0.115746 0 1.55094 -0.956584 -1.2208 0
4034 403.4 1.18935 4.94049e-15 0 0 -4.94049e-15 2.01384 1.52644 1.3136 0 0.574667 -0.564076 -0.109821 0 1.54118 -0.962366 -1.20378 0
4035 403.5 1.26235 4.94049e-15 0 0 -4.94049e-15 1.96403 1.48168 1.2892 0 0.527579 -0.516223 -0.108874 0 1.52489 -0.965455 -1.18033 0
4036 403.6 1.34335 4.996e-15 0 0 -4.996e-15 1.91179 1.43496 1.26326 0 0.482756 -0.469411 -0.112726 0 1.502 -0.965547 -1.15053 0
4037 403.7 1.4312 5.13478e-15 0 0 -5.13478e-15 1.85695 1.38616 1.23565 0 0.440851 -0.423859 -0.121218 0 1.47241 -0.962306 -1.11443 0
4038 403.8 1.52543 5.02376e-15 0 0 -5.02376e-15 1.79935 1.33517 1.20622 0 0.402829 -0.379817 -0.134203 0 1.43594 -0.955356 -1.07202 0
4039 403.9 1.62575 5.07927e-15 0 0 -5.07927e-15 1.73878 1.28185 1.17483 0 0.370022 -0.337575 -0.151523 0 1.39241 -0.944273 -1.02331 0
4040 404 1.73175 5.05151e-15 0 0 -5.05151e-15 1.67502 1.22604 1.14128 0 0.344111 -0.297466 -0.172993 0 1.34158 -0.928575 -0.968291 0
4041 404.1 1.84262 4.96825e-15 0 0 -4.96825e-15 1.60783 1.16759 1.10537 0 0.326913 -0.25986 -0.198355 0 1.28322 -0.907733 -0.907012 0
4042 404.2 1.95689 5.02376e-15 0 0 -5.02376e-15 1.53691 1.10633 1.06683 0 0.319887 -0.225149 -0.227235 0 1.21713 -0.88118 -0.839594 0
4043 404.3 2.07226 4.88498e-15 0 0 -4.88498e-15 1.46195 1.04206 1.02538 0 0.323485 -0.193699 -0.259082 0 1.14321 -0.84836 -0.766302 0
4044 404.4 2.18566 4.80171e-15 0 0 -4.80171e-15 1.38259 0.974572 0.980692 0 0.336746 -0.165792 -0.293105 0 1.06156 -0.80878 -0.687587 0
4045 404.5 2.29388 4.98213e-15 0 0 -4.98213e-15 1.2984 0.903626 0.932357 0 0.357476 -0.141557 -0.328254 0 0.972467 -0.76207 -0.604104 0
4046 404.6 2.39444 5.02376e-15 0 0 -5.02376e-15 1.20887 0.828933 0.879908 0 0.382834 -0.120922 -0.363236 0 0.876488 -0.708011 -0.516673 0
4047 404.7 2.48661 4.94049e-15 0 0 -4.94049e-15 1.1134 0.750135 0.822768 0 0.409887 -0.103617 -0.396574 0 0.774356 -0.646518 -0.426194 0
4048 404.8 2.57222 4.996e-15 0 0 -4.996e-15 1.01118 0.666759 0.760213 0 0.43589 -0.0891944 -0.426667 0 0.666959 -0.577565 -0.333547 0
4049 404.9 2.65665 4.94049e-15 0 0 -4.94049e-15 0.9012 0.578158 0.6913 0 0.458351 -0.0770659 -0.451826 0 0.555375 -0.501092 -0.239474 0
4050 405 2.74996 4.996e-15 0 0 -4.996e-15 0.782063 0.483408 0.614768 0 0.474977 -0.0665292 -0.470295 0 0.441204 -0.416879 -0.144473 0
4051 405.1 2.86849 5.05151e-15 0 0 -5.05151e-15 0.652092 0.381287 0.529003 0 0.483603 -0.0568045 -0.480256 0 0.328124 -0.324483 -0.0487471 0
4052 405.2 3.05626 5.02376e-15 0 0 -5.02376e-15 0.510407 0.270913 0.432575 0 0.482184 -0.0471035 -0.479878 0 0.228754 -0.223809 0.0473029 0
4053 405.3 3.2812 5.05151e-15 0 0 -5.05151e-15 0.359944 0.153374 0.325632 0 0.468975 -0.0367829 -0.46753 0 0.183653 -0.116592 0.141898 0
4054 405.4 3.45172 5.13478e-15 0 0 -5.13478e-15 0.212227 0.0314664 0.209881 0 0.443012 -0.0255683 -0.442274 0 0.232468 -0.00589813 0.232393 0
4055 405.5 3.53459 5.10703e-15 0 0 -5.10703e-15 0.126905 -0.0913644 0.0880764 0 0.40452 -0.0136165 -0.40429 0 0.333185 0.104981 0.316214 0
4056 405.6 3.51952 5.07927e-15 0 0 -5.07927e-15 0.21456 -0.211461 -0.0363342 0 0.354709 -0.00133118 -0.354706 0 0.445189 0.212792 0.39104 0
4057 405.7 3.41948 5.07927e-15 0 0 -5.07927e-15 0.362421 -0.325314 -0.159748 0 0.295384 0.0107961 -0.295187 0 0.553071 0.314518 0.454935 0
4058 405.8 3.27178 4.88498e-15 0 0 -4.88498e-15 0.513316 -0.430565 -0.279476 0 0.228771 0.0222497 -0.227686 0 0.651103 0.408315 0.507162 0
4059 405.9 3.10547 4.87804e-15 0 0 -4.87804e-15 0.657979 -0.526699 -0.394366 0 0.157717 0.0325466 -0.154323 0 0.738408 0.494153 0.548689 0
4060 406 2.92677 4.7462e-15 0 0 -4.7462e-15 0.793979 -0.613814 -0.503623 0 0.0876308 0.041355 -0.0772588 0 0.815557 0.572459 0.580881 0
4061 406.1 2.74192 4.57967e-15 0 0 -4.57967e-15 0.920341 -0.692239 -0.606492 0 0.0488218 0.0487959 0.00158905 0 0.883135 0.643443 0.604903 0
4062 406.2 2.56347 4.38538e-15 0 0 -4.38538e-15 1.03722 -0.762858 -0.702763 0 0.0983597 0.0557574 0.0810293 0 0.941565 0.707101 0.621733 0
4063 406.3 2.4006 4.32987e-15 0 0 -4.32987e-15 1.14567 -0.82696 -0.792899 0 0.172805 0.0636526 0.160654 0 0.991147 0.763307 0.632245 0
4064 406.4 2.25511 4.30211e-15 0 0 -4.30211e-15 1.24696 -0.885781 -0.877665 0 0.251507 0.0738896 0.240408 0 1.03212 0.811892 0.637257 0
4065 406.5 2.12519 4.21885e-15 0 0 -4.21885e-15 1.34223 -0.940303 -0.957814 0 0.332017 0.087624 0.320246 0 1.06469 0.852679 0.637568 0
4066 406.6 2.00876 4.21885e-15 0 0 -4.21885e-15 1.43238 -0.991259 -1.03399 0 0.413757 0.105738 0.400018 0 1.08907 0.885521 0.633969 0
4067 406.7 1.90494 4.32987e-15 0 0 -4.32987e-15 1.51813 -1.03919 -1.10671 0 0.496466 0.128877 0.479447 0 1.1055 0.910318 0.62726 0
4068 406.8 1.81563 4.38538e-15 0 0 -4.38538e-15 1.60003 -1.08452 -1.17639 0 0.57993 0.157482 0.558138 0 1.11429 0.927037 0.618255 0
4069 406.9 1.74961 4.4964e-15 0 0 -4.4964e-15 1.6785 -1.12754 -1.24339 0 0.663909 0.191806 0.635599 0 1.1158 0.935739 0.607789 0
4070 407 1.72336 4.46865e-15 0 0 -4.46865e-15 1.75391 -1.16852 -1.30797 0 0.748111 0.23192 0.711255 0 1.11053 0.936597 0.596712 0
4071 407.1 1.7338 4.44089e-15 0 0 -4.44089e-15 1.82654 -1.20763 -1.37036 0 0.832184 0.277715 0.784477 0 1.09909 0.929914 0.58588 0
4072 407.2 1.7581 4.66294e-15 0 0 -4.66294e-15 1.89661 -1.24503 -1.43074 0 0.915711 0.328899 0.854606 0 1.08224 0.916135 0.576137 0
4073 407.3 1.78264 4.82947e-15 0 0 -4.82947e-15 1.96432 -1.28086 -1.48928 0 0.998218 0.385011 0.920981 0 1.0609 0.895852 0.568298 0
4074 407.4 1.80158 4.80171e-15 0 0 -4.80171e-15 2.02983 -1.31522 -1.54609 0 1.07918 0.445429 0.982968 0 1.03617 0.869791 0.563124 0
4075 407.5 1.8121 5.02376e-15 0 0 -5.02376e-15 2.09327 -1.3482 -1.60129 0 1.15804 0.509397 1.03999 0 1.00928 0.838799 0.561304 0
4076 407.6 1.81273 5.07927e-15 0 0 -5.07927e-15 2.15475 -1.37987 -1.65496 0 1.2342 0.576045 1.09152 0 0.98163 0.803824 0.563439 0
4077 407.7 1.80282 4.996e-15 0 0 -4.996e-15 2.21437 -1.41031 -1.70718 0 1.30706 0.644421 1.13715 0 0.954732 0.765888 0.570026 0
4078 407.8 1.78235 4.996e-15 0 0 -4.996e-15 2.27222 -1.43958 -1.75801 0 1.37601 0.713514 1.17656 0 0.93019 0.726064 0.581451 0
4079 407.9 1.75184 4.996e-15 0 0 -4.996e-15 2.32838 -1.46773 -1.80751 0 1.44047 0.782283 1.20954 0 0.909624 0.685449 0.597977 0
4080 408 1.71228 5.10703e-15 0 0 -5.10703e-15 2.38291 -1.49482 -1.85574 0 1.49989 0.849688 1.236 0 0.894582 0.645136 0.619739 0
4081 408.1 1.6651 5.32907e-15 0 0 -5.32907e-15 2.43588 -1.5209 -1.90272 0 1.55377 0.914719 1.25598 0 0.886416 0.606186 0.646739 0
4082 408.2 1.61206 5.21805e-15 0 0 -5.21805e-15 2.48735 -1.54602 -1.94851 0 1.60171 0.976426 1.26967 0 0.886156 0.569594 0.678848 0
4083 408.3 1.55512 5.10703e-15 0 0 -5.10703e-15 2.53737 -1.57022 -1.99315 0 1.64336 1.03395 1.27734 0 0.894413 0.536268 0.715815 0
4084 408.4 1.49633 5.10703e-15 0 0 -5.10703e-15 2.586 -1.59353 -2.03667 0 1.6785 1.08653 1.27939 0 0.911337 0.507006 0.757284 0
4085 408.5 1.43771 5.21805e-15 0 0 -5.21805e-15 2.63329 -1.61602 -2.07911 0 1.70699 1.13353 1.27629 0 0.936647 0.482487 0.802816 0
